Crash ID,State,Month,Year,Dayweek,Time,Crash Type,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Speed Limit,Road User,Gender,Age,National Remoteness Areas,SA4 Name 2016,National LGA Name 2017,National Road Type,Christmas Period,Easter Period,Age_Group,Day of week,Time of day
20193059,Qld,9,2019,Tuesday,16:00,Multiple,No,No,No,100,Driver,Female,62,Outer Regional Australia,Townsville,Hinchinbrook (S),National or State Highway,No,No,40_to_64,Weekday,Day
20191112,NSW,9,2019,Friday,10:00,Multiple,No,No,No,50,Motorcycle rider,Male,57,Inner Regional Australia,Mid North Coast,Mid-Coast,Local Road,No,No,40_to_64,Weekday,Day
20191137,NSW,9,2019,Monday,12:00,Multiple,No,No,No,100,Motorcycle rider,Male,65,Outer Regional Australia,Central West,Mid-Western Regional,Arterial Road,No,No,65_to_74,Weekday,Day
20195034,WA,9,2019,Thursday,13:00,Single,No,No,No,100,Driver,Male,70,Outer Regional Australia,Western Australia - Wheat Belt,Broomehill-Tambellup (S),Arterial Road,No,No,65_to_74,Weekday,Day
20195106,WA,9,2019,Thursday,12:00,Multiple,No,No,No,110,Driver,Male,72,Inner Regional Australia,Bunbury,Harvey (S),National or State Highway,No,No,65_to_74,Weekday,Day
20198005,ACT,9,2019,Tuesday,9:00,Multiple,No,No,Yes,100,Driver,Male,68,Inner Regional Australia,Australian Capital Territory,Unincorporated ACT,National or State Highway,No,No,65_to_74,Weekday,Day
20191219,NSW,9,2019,Tuesday,20:00,Multiple,No,No,No,50,Motorcycle rider,Male,41,Major Cities of Australia,Sydney - Inner West,Canada Bay,Local Road,No,No,40_to_64,Weekday,Night
20191055,NSW,9,2019,Wednesday,15:00,Single,No,No,No,100,Motorcycle rider,Male,65,Outer Regional Australia,New England and North West,Glen Innes Severn,National or State Highway,No,No,65_to_74,Weekday,Day
20195025,WA,9,2019,Friday,12:00,Single,No,No,No,80,Driver,Female,69,Outer Regional Australia,Western Australia - Wheat Belt,Denmark (S),National or State Highway,No,No,65_to_74,Weekday,Day
20195096,WA,9,2019,Wednesday,10:00,Multiple,No,No,No,60,Passenger,Female,72,Major Cities of Australia,Perth - South East,Canning (C),National or State Highway,No,No,65_to_74,Weekday,Day
20193059,Qld,9,2019,Tuesday,16:00,Multiple,No,No,No,100,Passenger,Female,74,Outer Regional Australia,Townsville,Hinchinbrook (S),National or State Highway,No,No,65_to_74,Weekday,Day
20193001,Qld,9,2019,Tuesday,9:00,Single,No,No,No,100,Motorcycle rider,Male,76,Inner Regional Australia,Wide Bay,Gympie (R),Local Road,No,No,75_or_older,Weekday,Day
20193123,Qld,9,2019,Wednesday,8:00,Multiple,No,No,No,60,Pedal cyclist,Male,78,Major Cities of Australia,Brisbane - South,Brisbane (C),Collector Road,No,No,75_or_older,Weekday,Day
20195023,WA,9,2019,Tuesday,10:00,Single,No,No,No,60,Driver,Male,83,Major Cities of Australia,Perth - South East,Serpentine-Jarrahdale (S),Arterial Road,No,No,75_or_older,Weekday,Day
20191177,NSW,9,2019,Wednesday,4:00,Multiple,No,No,Yes,100,Driver,Male,36,Outer Regional Australia,Mid North Coast,Nambucca,Local Road,No,No,26_to_39,Weekday,Night
20191072,NSW,9,2019,Friday,1:00,Single,No,No,No,60,Driver,Male,41,Major Cities of Australia,Sydney - Blacktown,Blacktown,Arterial Road,No,No,40_to_64,Weekday,Night
20191232,NSW,9,2019,Wednesday,18:00,Single,No,No,No,50,Passenger,Male,42,Major Cities of Australia,Sydney - City and Inner South,Sydney,Arterial Road,No,No,40_to_64,Weekday,Night
20195131,WA,9,2019,Monday,11:00,Single,No,No,No,110,Driver,Female,85,Outer Regional Australia,Western Australia - Wheat Belt,Brookton (S),National or State Highway,No,No,75_or_older,Weekday,Day
20192233,Vic,9,2019,Wednesday,13:00,Single,No,No,No,100,Driver,Female,85,Inner Regional Australia,Hume,Murrindindi (S),Access road,No,No,75_or_older,Weekday,Day
20195102,WA,9,2019,Tuesday,18:00,Single,No,No,No,50,Pedestrian,Male,6,,,,,No,No,0_to_16,Weekday,Night
20193145,Qld,9,2019,Saturday,11:00,Single,No,No,No,80,Pedestrian,Male,23,Inner Regional Australia,Sunshine Coast,Sunshine Coast (R),Collector Road,No,No,17_to_25,Weekend,Day
20191019,NSW,9,2019,Friday,20:00,Single,No,No,No,50,Pedestrian,Male,52,Major Cities of Australia,Sydney - South West,Fairfield,Local Road,No,No,40_to_64,Weekend,Night
20191011,NSW,9,2019,Friday,8:00,Single,No,No,No,40,Pedestrian,Male,12,Major Cities of Australia,Sydney - Inner South West,Georges River,Collector Road,No,No,0_to_16,Weekday,Day
20191307,NSW,9,2019,Tuesday,21:00,Single,No,No,No,50,Pedestrian,Female,70,Major Cities of Australia,Sydney - Inner West,Strathfield,Collector Road,No,No,65_to_74,Weekday,Night
20193077,Qld,9,2019,Friday,0:00,Single,No,No,No,60,Pedestrian,Male,20,Outer Regional Australia,Cairns,Cairns (R),Sub-arterial Road,No,No,17_to_25,Weekday,Night
20191189,NSW,9,2019,Tuesday,10:00,Single,No,No,No,50,Pedestrian,Female,74,Major Cities of Australia,Sydney - South West,Fairfield,Collector Road,No,No,65_to_74,Weekday,Day
20193142,Qld,9,2019,Monday,18:00,Single,No,No,No,80,Pedestrian,Male,38,Major Cities of Australia,Ipswich,Ipswich (C),National or State Highway,No,No,26_to_39,Weekday,Night
20193188,Qld,9,2019,Thursday,19:00,Single,No,No,No,80,Pedestrian,Female,29,Outer Regional Australia,Cairns,Cairns (R),National or State Highway,No,No,26_to_39,Weekday,Night
20191282,NSW,8,2019,Saturday,19:00,Single,No,No,No,110,Driver,Male,52,Inner Regional Australia,Newcastle and Lake Macquarie,Lake Macquarie,National or State Highway,No,No,40_to_64,Weekend,Night
20191090,NSW,8,2019,Sunday,23:00,Single,No,No,No,100,Driver,Male,34,Very Remote Australia,Far West and Orana,Brewarrina,Access road,No,No,26_to_39,Weekend,Night
20193125,Qld,8,2019,Saturday,22:00,Single,No,No,No,80,Driver,Male,20,Major Cities of Australia,Logan - Beaudesert,Logan (C),Sub-arterial Road,No,No,17_to_25,Weekend,Night
20191049,NSW,8,2019,Sunday,18:00,Multiple,No,No,No,50,Driver,Male,47,Inner Regional Australia,Coffs Harbour - Grafton,Clarence Valley,Arterial Road,No,No,40_to_64,Weekend,Night
20191274,NSW,8,2019,Saturday,0:00,Single,No,No,No,90,Motorcycle rider,Male,25,Inner Regional Australia,Southern Highlands and Shoalhaven,Wingecarribee,Local Road,No,No,17_to_25,Weekend,Night
20193004,Qld,8,2019,Friday,23:00,Single,No,No,No,100,Driver,Male,24,Outer Regional Australia,Darling Downs - Maranoa,Goondiwindi (R),National or State Highway,No,No,17_to_25,Weekend,Night
20192132,Vic,8,2019,Friday,23:00,Single,No,No,No,60,Motorcycle rider,Male,47,Major Cities of Australia,Melbourne - Inner,Darebin (C),Arterial Road,No,No,40_to_64,Weekend,Night
20192088,Vic,8,2019,Wednesday,21:00,Single,No,No,No,80,Driver,Male,22,Major Cities of Australia,Melbourne - North West,Hume (C),Arterial Road,No,No,17_to_25,Weekday,Night
20195051,WA,8,2019,Wednesday,19:00,Multiple,No,No,No,50,Motorcycle rider,Male,41,Major Cities of Australia,Perth - North East,Swan (C),Local Road,No,No,40_to_64,Weekday,Night
20197003,NT,8,2019,Tuesday,2:00,Single,No,No,No,80,Passenger,Male,5,Remote Australia,Northern Territory - Outback,Coomalie (S),Local Road,No,No,0_to_16,Weekday,Night
20195092,WA,8,2019,Thursday,0:00,Single,No,No,No,60,Passenger,Female,22,Major Cities of Australia,Perth - North West,Stirling (C),Arterial Road,No,No,17_to_25,Weekday,Night
20195119,WA,8,2019,Thursday,3:00,Single,No,No,No,110,Driver,Female,34,Very Remote Australia,Western Australia - Outback (North),Wyndham-East Kimberley (S),National or State Highway,No,No,26_to_39,Weekday,Night
20193180,Qld,8,2019,Friday,3:00,Single,No,No,No,100,Driver,Male,35,Inner Regional Australia,Ipswich,Somerset (R),Sub-arterial Road,No,No,26_to_39,Weekday,Night
20195072,WA,8,2019,Tuesday,18:00,Multiple,Yes,No,No,110,Driver,Male,37,Outer Regional Australia,Western Australia - Wheat Belt,Gingin (S),Arterial Road,No,No,26_to_39,Weekday,Night
20196001,Tas,8,2019,Sunday,4:00,Single,No,No,No,80,Driver,Male,20,Outer Regional Australia,South East,Southern Midlands (M),Local Road,No,No,17_to_25,Weekend,Night
20195067,WA,8,2019,Tuesday,19:00,Multiple,No,No,No,60,Motorcycle rider,Male,37,Major Cities of Australia,Perth - Inner,Stirling (C),Arterial Road,No,No,26_to_39,Weekday,Night
20191033,NSW,8,2019,Saturday,5:00,Single,No,No,No,60,Motorcycle rider,Male,24,Inner Regional Australia,Far West and Orana,Dubbo Regional,National or State Highway,No,No,17_to_25,Weekend,Night
20193052,Qld,8,2019,Saturday,13:00,Multiple,No,Yes,No,80,Driver,Male,34,Major Cities of Australia,Brisbane - North,Brisbane (C),Sub-arterial Road,No,No,26_to_39,Weekend,Day
20195063,WA,8,2019,Saturday,17:00,Single,No,No,No,110,Passenger,Female,35,Very Remote Australia,Western Australia - Outback (North),East Pilbara (S),,No,No,26_to_39,Weekend,Day
20195063,WA,8,2019,Saturday,17:00,Single,No,No,No,110,Passenger,Female,36,Very Remote Australia,Western Australia - Outback (North),East Pilbara (S),,No,No,26_to_39,Weekend,Day
20192197,Vic,8,2019,Sunday,16:00,Multiple,No,No,No,80,Passenger,Male,16,Major Cities of Australia,Melbourne - South East,Casey (C),Local Road,No,No,0_to_16,Weekend,Day
20195126,WA,8,2019,Saturday,15:00,Single,No,No,No,110,Passenger,Female,12,Very Remote Australia,Western Australia - Outback (North),Derby-West Kimberley (S),National or State Highway,No,No,0_to_16,Weekend,Day
20192197,Vic,8,2019,Sunday,16:00,Multiple,No,No,No,80,Passenger,Female,18,Major Cities of Australia,Melbourne - South East,Casey (C),Local Road,No,No,17_to_25,Weekend,Day
20191080,NSW,8,2019,Saturday,21:00,Single,No,No,No,110,Driver,Male,34,Inner Regional Australia,Southern Highlands and Shoalhaven,Wingecarribee,National or State Highway,No,No,26_to_39,Weekend,Night
20195027,WA,8,2019,Saturday,6:00,Single,No,No,No,60,Driver,Male,24,Major Cities of Australia,Perth - South East,Canning (C),Arterial Road,No,No,17_to_25,Weekend,Day
20194077,SA,8,2019,Saturday,13:00,Single,No,Yes,No,110,Passenger,Male,27,Very Remote Australia,South Australia - Outback,Unincorporated SA,National or State Highway,No,No,26_to_39,Weekend,Day
20193182,Qld,8,2019,Sunday,17:00,Single,No,No,No,100,Driver,Male,35,Remote Australia,Queensland - Outback,Hope Vale (S),Local Road,No,No,26_to_39,Weekend,Day
20193139,Qld,8,2019,Saturday,14:00,Single,No,No,No,100,Passenger,Female,26,Outer Regional Australia,Wide Bay,South Burnett (R),Local Road,No,No,26_to_39,Weekend,Day
20191114,NSW,8,2019,Friday,18:00,Single,No,No,No,110,Driver,Male,32,Outer Regional Australia,Riverina,Murrumbidgee,National or State Highway,No,No,26_to_39,Weekend,Night
20193095,Qld,8,2019,Saturday,15:00,Single,No,No,No,70,Driver,Male,47,Inner Regional Australia,Sunshine Coast,Sunshine Coast (R),Collector Road,No,No,40_to_64,Weekend,Day
20191271,NSW,8,2019,Saturday,9:00,Multiple,No,No,No,100,Pedal cyclist,Female,52,Outer Regional Australia,Central West,Mid-Western Regional,Local Road,No,No,40_to_64,Weekend,Day
20191094,NSW,8,2019,Saturday,13:00,Multiple,No,No,No,110,Driver,Male,60,Inner Regional Australia,Riverina,Cootamundra-Gundagai,National or State Highway,No,No,40_to_64,Weekend,Day
20191082,NSW,8,2019,Saturday,12:00,Single,No,No,No,80,Motorcycle rider,Male,64,Outer Regional Australia,Mid North Coast,Kempsey,Local Road,No,No,40_to_64,Weekend,Day
20191030,NSW,8,2019,Saturday,10:00,Single,No,No,No,60,Driver,Male,42,Major Cities of Australia,Sydney - Inner South West,Canterbury-Bankstown,Collector Road,No,No,40_to_64,Weekend,Day
20195035,WA,8,2019,Saturday,17:00,Multiple,No,No,No,50,Motorcycle rider,Male,44,Outer Regional Australia,Western Australia - Outback (South),Kalgoorlie/Boulder (C),Local Road,No,No,40_to_64,Weekend,Day
20193040,Qld,8,2019,Sunday,12:00,Multiple,No,No,No,80,Driver,Male,68,Very Remote Australia,Queensland - Outback,Northern Peninsula Area (R),Collector Road,No,No,65_to_74,Weekend,Day
20191076,NSW,8,2019,Sunday,13:00,Multiple,No,No,No,80,Motorcycle rider,Male,73,Outer Regional Australia,Hunter Valley exc Newcastle,Singleton,Arterial Road,No,No,65_to_74,Weekend,Day
20195044,WA,8,2019,Sunday,16:00,Multiple,No,No,No,50,Passenger,Male,81,Major Cities of Australia,Perth - Inner,Nedlands (C),Local Road,No,No,75_or_older,Weekend,Day
20193132,Qld,8,2019,Monday,5:00,Multiple,No,No,Yes,100,Driver,Male,61,Very Remote Australia,Queensland - Outback,Longreach (R),Sub-arterial Road,No,No,40_to_64,Weekend,Night
20195085,WA,8,2019,Tuesday,15:00,Single,No,No,No,110,Driver,Male,43,Inner Regional Australia,Bunbury,Capel (S),Local Road,No,No,40_to_64,Weekday,Day
20197014,NT,8,2019,Monday,8:00,Single,No,No,No,100,Driver,Female,55,Very Remote Australia,Northern Territory - Outback,Central Desert (R),Access road,No,No,40_to_64,Weekday,Day
20191255,NSW,8,2019,Tuesday,12:00,Single,No,No,No,60,Passenger,Female,9,Major Cities of Australia,Newcastle and Lake Macquarie,Newcastle,Collector Road,No,No,0_to_16,Weekday,Day
20195018,WA,8,2019,Wednesday,14:00,Single,No,No,No,110,Driver,Male,41,Inner Regional Australia,Bunbury,Augusta-Margaret River (S),Arterial Road,No,No,40_to_64,Weekday,Day
20195005,WA,8,2019,Wednesday,9:00,Multiple,No,No,No,60,Motorcycle rider,Male,23,Inner Regional Australia,Bunbury,Dardanup (S),Local Road,No,No,17_to_25,Weekday,Day
20193030,Qld,8,2019,Friday,9:00,Single,No,No,No,60,Driver,Male,18,Major Cities of Australia,Gold Coast,Gold Coast (C),Sub-arterial Road,No,No,17_to_25,Weekday,Day
20191064,NSW,8,2019,Friday,19:00,Multiple,No,No,No,80,Passenger,Male,88,Inner Regional Australia,Southern Highlands and Shoalhaven,Shoalhaven,National or State Highway,No,No,75_or_older,Weekend,Night
20192051,Vic,8,2019,Monday,15:00,Multiple,No,No,No,80,Passenger,Female,93,Major Cities of Australia,Melbourne - South East,Greater Dandenong (C),Arterial Road,No,No,75_or_older,Weekday,Day
20194039,SA,8,2019,Friday,15:00,Single,No,No,No,110,Passenger,Female,21,Very Remote Australia,South Australia - Outback,Streaky Bay (DC),National or State Highway,No,No,17_to_25,Weekday,Day
20191242,NSW,8,2019,Tuesday,17:00,Multiple,No,No,No,50,Motorcycle rider,Male,18,Major Cities of Australia,Richmond - Tweed,Tweed,Local Road,No,No,17_to_25,Weekday,Day
20191096,NSW,8,2019,Tuesday,8:00,Multiple,Yes,No,No,50,Pedal cyclist,Male,17,Major Cities of Australia,Hunter Valley exc Newcastle,Port Stephens,Local Road,No,No,17_to_25,Weekday,Day
20191139,NSW,8,2019,Saturday,21:00,Multiple,No,No,No,50,Passenger,Female,81,Major Cities of Australia,Sydney - Blacktown,Blacktown,Local Road,No,No,75_or_older,Weekend,Night
20191139,NSW,8,2019,Saturday,21:00,Multiple,No,No,No,50,Driver,Male,83,Major Cities of Australia,Sydney - Blacktown,Blacktown,Local Road,No,No,75_or_older,Weekend,Night
20195068,WA,8,2019,Friday,17:00,Single,No,No,No,80,Driver,Female,26,Very Remote Australia,Western Australia - Outback (North),Port Hedland (T),Local Road,No,No,26_to_39,Weekday,Day
20191054,NSW,8,2019,Tuesday,20:00,Single,No,No,No,60,Driver,Male,17,Major Cities of Australia,Illawarra,Wollongong,Collector Road,No,No,17_to_25,Weekday,Night
20194102,SA,8,2019,Tuesday,14:00,Multiple,No,Yes,No,70,Motorcycle rider,Male,30,Major Cities of Australia,Adelaide - South,Onkaparinga (C),Sub-arterial Road,No,No,26_to_39,Weekday,Day
20194030,SA,8,2019,Thursday,11:00,Multiple,No,No,Yes,110,Driver,Male,26,Inner Regional Australia,South Australia - South East,Mid Murray (DC),National or State Highway,No,No,26_to_39,Weekday,Day
20191221,NSW,8,2019,Thursday,12:00,Multiple,No,No,No,100,Driver,Male,53,Inner Regional Australia,Capital Region,Queanbeyan-Palerang Regional,Arterial Road,No,No,40_to_64,Weekday,Day
20191108,NSW,8,2019,Monday,16:00,Single,No,No,No,110,Driver,Male,59,Outer Regional Australia,Murray,Greater Hume,National or State Highway,No,No,40_to_64,Weekday,Day
20194008,SA,8,2019,Thursday,11:00,Multiple,No,No,No,110,Driver,Male,51,Major Cities of Australia,Adelaide - North,Light (RegC),National or State Highway,No,No,40_to_64,Weekday,Day
20193098,Qld,8,2019,Friday,12:00,Single,No,No,No,80,Driver,Male,43,Outer Regional Australia,Cairns,Cairns (R),Sub-arterial Road,No,No,40_to_64,Weekday,Day
20193124,Qld,8,2019,Friday,14:00,Single,No,No,No,100,Driver,Female,47,Inner Regional Australia,Wide Bay,Gympie (R),Access road,No,No,40_to_64,Weekday,Day
20191214,NSW,8,2019,Thursday,1:00,Single,No,No,No,50,Motorcycle rider,Male,23,Inner Regional Australia,Coffs Harbour - Grafton,Coffs Harbour,Local Road,No,No,17_to_25,Weekday,Night
20193165,Qld,8,2019,Thursday,20:00,Single,No,No,No,80,Driver,Male,18,Inner Regional Australia,Mackay - Isaac - Whitsunday,Mackay (R),Sub-arterial Road,No,No,17_to_25,Weekday,Night
20191092,NSW,8,2019,Wednesday,14:00,Single,No,No,No,100,Motorcycle rider,Male,50,Inner Regional Australia,Southern Highlands and Shoalhaven,Shoalhaven,Sub-arterial Road,No,No,40_to_64,Weekday,Day
20194030,SA,8,2019,Thursday,11:00,Multiple,No,No,Yes,110,Driver,Male,64,Inner Regional Australia,South Australia - South East,Mid Murray (DC),National or State Highway,No,No,40_to_64,Weekday,Day
20193085,Qld,8,2019,Friday,12:00,Multiple,No,No,No,100,Driver,Female,63,Inner Regional Australia,Gold Coast,Scenic Rim (R),Sub-arterial Road,No,No,40_to_64,Weekday,Day
20191203,NSW,8,2019,Thursday,21:00,Multiple,No,No,No,60,Passenger,Male,23,Major Cities of Australia,Sydney - Inner South West,Bayside,Arterial Road,No,No,17_to_25,Weekday,Night
20192036,Vic,8,2019,Monday,15:00,Single,No,No,No,50,Driver,Female,52,Major Cities of Australia,Melbourne - Outer East,Whitehorse (C),Local Road,No,No,40_to_64,Weekday,Day
20191095,NSW,8,2019,Tuesday,7:00,Multiple,No,No,No,90,Passenger,Female,68,Inner Regional Australia,Newcastle and Lake Macquarie,Lake Macquarie,National or State Highway,No,No,65_to_74,Weekday,Day
20192050,Vic,8,2019,Monday,13:00,Single,No,No,No,100,Driver,Female,69,Inner Regional Australia,Bendigo,Mount Alexander (S),Local Road,No,No,65_to_74,Weekday,Day
20193010,Qld,8,2019,Monday,9:00,Single,No,No,No,80,Motorcycle rider,Male,66,Inner Regional Australia,Moreton Bay - North,Moreton Bay (R),Sub-arterial Road,No,No,65_to_74,Weekday,Day
20193025,Qld,8,2019,Monday,14:00,Single,No,No,Yes,80,Driver,Male,71,Inner Regional Australia,Moreton Bay - North,Somerset (R),National or State Highway,No,No,65_to_74,Weekday,Day
20191104,NSW,8,2019,Friday,13:00,Single,No,No,No,80,Motorcycle rider,Male,71,Inner Regional Australia,Capital Region,Queanbeyan-Palerang Regional,Arterial Road,No,No,65_to_74,Weekday,Day
20192180,Vic,8,2019,Friday,15:00,Single,No,No,No,40,Driver,Male,68,Major Cities of Australia,Melbourne - Inner,Melbourne (C),Pedestrian Thoroughfare,No,No,65_to_74,Weekday,Day
20192161,Vic,8,2019,Friday,13:00,Multiple,No,No,No,80,Passenger,Female,74,Inner Regional Australia,Hume,Wodonga (C),National or State Highway,No,No,65_to_74,Weekday,Day
20193185,Qld,8,2019,Thursday,16:00,Multiple,No,No,Yes,100,Driver,Male,77,Inner Regional Australia,Darling Downs - Maranoa,Southern Downs (R),Sub-arterial Road,No,No,75_or_older,Weekday,Day
20191021,NSW,8,2019,Thursday,7:00,Multiple,No,No,No,60,Driver,Male,84,Major Cities of Australia,Sydney - South West,Liverpool,Collector Road,No,No,75_or_older,Weekday,Day
20191194,NSW,8,2019,Wednesday,1:00,Single,No,No,No,110,Motorcycle rider,Male,33,Major Cities of Australia,Newcastle and Lake Macquarie,Lake Macquarie,National or State Highway,No,No,26_to_39,Weekday,Night
20193024,Qld,8,2019,Monday,14:00,Single,No,No,No,100,Driver,Female,78,Major Cities of Australia,Moreton Bay - North,Moreton Bay (R),Sub-arterial Road,No,No,75_or_older,Weekday,Day
20197003,NT,8,2019,Tuesday,2:00,Single,No,No,No,80,Driver,Male,27,Remote Australia,Northern Territory - Outback,Coomalie (S),Local Road,No,No,26_to_39,Weekday,Night
20193162,Qld,8,2019,Wednesday,9:00,Multiple,No,Yes,No,100,Driver,Male,90,Outer Regional Australia,Cairns,Cairns (R),National or State Highway,No,No,75_or_older,Weekday,Day
20193100,Qld,8,2019,Tuesday,18:00,Multiple,No,No,Yes,100,Motorcycle rider,Male,58,Inner Regional Australia,Ipswich,Somerset (R),National or State Highway,No,No,40_to_64,Weekday,Night
20195116,WA,8,2019,Monday,19:00,Single,No,No,No,110,Driver,Male,61,Remote Australia,Western Australia - Wheat Belt,Mount Marshall (S),Arterial Road,No,No,40_to_64,Weekday,Night
20191128,NSW,8,2019,Thursday,15:00,Single,No,No,No,80,Passenger,Male,89,Inner Regional Australia,Southern Highlands and Shoalhaven,Wingecarribee,Access road,No,No,75_or_older,Weekday,Day
20196027,Tas,8,2019,Friday,14:00,Single,No,No,No,60,Driver,Male,85,Outer Regional Australia,South East,Huon Valley (M),National or State Highway,No,No,75_or_older,Weekday,Day
